row_index,id,original_id,speaker_id,utterance_id,age,gender,duration_seconds,sample_rate,target,separate_tide,the_tight_noon,concealment,n_duplicates_in_group,split,target_had_conflict,separate_tide_had_conflict,the_tight_noon_had_conflict,concealment_had_conflict
738,9ee15931,s23_1,23,1,51,0,11.122375,16000,0,1,1.0,0,1,train,False,False,False,False
952,5a4192b3,s42_9,42,9,66,0,14.26,16000,0,1,1.0,0,1,train,False,False,False,False
1131,a665b30b,s62_7,62,7,47,1,3.52,16000,0,0,0.0,0,1,train,False,False,False,False
493,b70c9113,s145_10,145,10,16,1,3.86,16000,0,0,0.0,0,1,train,False,False,False,False
245,e382627d,s122_2,122,2,47,0,9.26475,16000,0,0,0.0,0,1,train,False,False,False,False
507,1f5647ad,s146_5,146,5,53,0,10.208,16000,0,1,1.0,0,1,train,False,False,False,False
1338,4c3959b2,s83_8,83,8,25,1,8.44,16000,1,1,1.0,1,1,train,False,False,False,False
118,aa4e630d,s110_1,110,1,27,1,10.96,16000,0,0,1.0,1,1,train,False,False,False,False
1384,99cfe03b,s88_8,88,8,30,0,7.0356875,16000,0,0,0.0,0,1,train,False,False,False,False
892,cb71d300,s37_6,37,6,30,0,12.42,16000,1,1,1.0,1,1,train,False,False,False,False
424,4522bafa,s139_10,139,10,31,0,10.32,16000,1,1,1.0,1,1,train,False,False,False,False
1312,9d66bbd2,s80_6,80,6,53,0,9.28,16000,1,1,1.0,1,1,train,False,False,False,False
1071,1e9fb084,s55_7,55,7,41,0,10.58,16000,1,1,1.0,1,1,train,False,False,False,False
901,188ae6b6,s38_5,38,5,42,0,4.58,16000,0,0,0.0,0,3,train,False,False,False,False
234,6a22d5b8,s121_10,121,10,30,0,9.9,16000,0,0,0.0,0,2,train,False,False,False,False
1212,1ba76914,s70_8,70,8,22,0,2.9,16000,0,0,0.0,0,1,train,False,False,False,False
620,a5c34253,s157_6,157,6,29,1,13.049625,16000,1,1,1.0,1,1,train,False,False,False,False
805,0499f7cc,s29_7,29,7,50,0,8.76,16000,0,0,1.0,1,1,train,False,False,False,False
1230,64f845b7,s72_6,72,6,10,0,8.74,16000,0,0,1.0,0,1,train,False,False,False,False
1009,bcaf4226,s49_7,49,7,57,0,5.86,16000,0,0,0.0,0,1,train,False,False,False,False
315,0468ce2b,s129_2,129,2,33,0,13.12,16000,1,1,1.0,1,1,train,False,False,False,False
1348,caff6897,s84_8,84,8,33,0,11.22,16000,1,1,1.0,1,1,train,False,False,False,False
244,249f4ecb,s122_10,122,10,47,0,6.9891875,16000,0,0,0.0,0,1,train,False,False,False,False
943,19011e89,s42_1,42,1,66,0,12.3,16000,0,1,1.0,0,1,train,False,False,False,False
549,af7e13ff,s150_1,150,1,21,1,9.2,16000,0,0,1.0,0,1,train,False,False,False,False
489,7f93c6ba,s144_7,144,7,51,0,8.62,16000,1,1,1.0,1,1,train,False,False,False,False
1140,41223cd9,s63_7,63,7,30,0,12.54,16000,1,1,1.0,1,1,train,False,False,False,False
621,e748a17f,s157_7,157,7,29,1,15.1161875,16000,1,1,1.0,1,1,train,False,False,False,False
318,e15e9bf2,s129_5,129,5,33,0,13.84,16000,1,1,1.0,1,1,train,False,False,False,False
746,26caa309,s23_8,23,8,51,0,11.21525,16000,0,1,1.0,0,1,train,False,False,False,False
655,0088066b,s160_10,160,10,21,1,11.28,16000,0,0,1.0,1,1,train,False,False,False,False
9,ba21883a,s0_9,0,9,14,1,6.9,16000,0,0,1.0,1,1,train,False,False,False,False
1115,fce34125,s61_1,61,1,51,0,7.08,16000,0,1,0.0,0,1,train,False,False,False,False
435,775ccd14,s13_2,13,2,24,1,9.6363125,16000,0,1,1.0,0,1,train,False,False,False,False
1388,070d67c1,s89_3,89,3,62,1,14.82,16000,1,1,1.0,1,1,train,False,False,False,False
68,a025479a,s105_9,105,9,51,0,11.0759375,16000,1,1,1.0,1,1,train,False,False,False,False
1022,22b07cbd,s50_1,50,1,35,0,7.7786875,16000,0,0,0.0,0,1,train,False,False,False,False
1091,ac8d2cea,s58_3,58,3,55,0,12.08,16000,1,1,1.0,1,1,train,False,False,False,False
765,4dfd6405,s25_7,25,7,60,0,8.86,16000,0,1,1.0,0,1,train,False,False,False,False
10,2ee60a0c,s100_1,100,1,43,0,10.913375,16000,0,0,1.0,1,1,train,False,False,False,False
847,6d8234ae,s33_10,33,10,21,0,3.9,16000,0,0,0.0,0,1,train,False,False,False,False
477,55eb6e77,s143_5,143,5,42,0,9.8,16000,1,1,1.0,1,1,train,False,False,False,False
853,902a9087,s33_7,33,7,21,0,3.98,16000,0,0,0.0,0,1,train,False,False,False,False
4,785e816f,s0_4,0,4,14,1,7.34,16000,0,0,1.0,1,1,train,False,False,False,False
870,fc16b18f,s35_4,35,4,57,0,9.344,16000,1,1,1.0,1,1,train,False,False,False,False
280,d895b3b1,s125_7,125,7,43,0,9.66,16000,1,1,1.0,1,1,train,False,False,False,False
787,baf97c3d,s27_9,27,9,68,0,8.48,16000,0,0,1.0,0,1,train,False,False,False,False
71,1c0b81b0,s106_2,106,2,40,0,6.52,16000,0,0,1.0,0,1,train,False,False,False,False
1121,110f69c6,s61_6,61,6,51,0,6.8,16000,0,0,0.0,0,1,train,False,False,False,False
394,f666180b,s136_10,136,10,42,0,7.14,16000,0,0,0.0,0,1,train,False,False,False,False
160,01fe0db7,s114_5,114,5,30,0,5.46,16000,0,0,1.0,0,1,train,False,False,False,False
735,a90fa798,s22_7,22,7,46,0,10.4025625,16000,1,1,1.0,1,1,train,False,False,False,False
710,9fe8691f,s20_2,20,2,42,0,11.28,16000,1,1,1.0,1,1,train,False,False,False,False
1441,c0d4482e,s93_8,93,8,20,0,13.072875,16000,1,1,1.0,1,1,train,False,False,False,False
279,60e610f3,s125_6,125,6,43,0,9.64,16000,1,1,1.0,1,1,train,False,False,False,False
143,1cf76bf3,s112_6,112,6,25,1,9.4,16000,0,0,1.0,0,1,train,False,False,False,False
1073,dd72333c,s55_9,55,9,41,0,10.3,16000,1,1,1.0,1,1,train,False,False,False,False
346,99269d18,s131_3,131,3,22,0,5.46,16000,0,0,1.0,0,1,train,False,False,False,False
1213,864aa858,s70_9,70,9,22,0,2.96,16000,0,0,0.0,0,1,train,False,False,False,False
1070,e30c5020,s55_6,55,6,41,0,10.6,16000,1,1,1.0,1,1,train,False,False,False,False
580,c6e3e449,s153_3,153,3,38,0,9.72,16000,0,0,1.0,0,1,train,False,False,False,False
1399,ab73e0f6,s8_4,8,4,16,1,11.0526875,16000,1,1,1.0,1,1,train,False,False,False,False
1109,56d0b4a1,s60_3,60,3,12,0,11.2,16000,0,0,1.0,0,1,train,False,False,False,False
408,166e51e7,s137_5,137,5,53,0,13.5,16000,1,1,1.0,1,1,train,False,False,False,False
1020,97ba935f,s4_8,4,8,48,0,10.72,16000,1,1,1.0,1,1,train,False,False,False,False
237,3585858d,s121_4,121,4,30,0,8.9,16000,0,0,0.0,0,2,train,False,False,False,False
845,ae606ad9,s32_9,32,9,55,0,4.8,16000,0,0,0.0,0,1,train,False,False,False,False
958,5bbb6309,s43_6,43,6,8,0,9.8,16000,0,0,0.0,0,1,train,False,False,False,False
1046,e385b161,s52_6,52,6,8,0,4.28,16000,0,0,0.0,0,1,train,False,False,False,False
1480,ce67772a,s97_7,97,7,62,1,11.12,16000,1,1,1.0,1,1,train,False,False,False,False
584,c8f5947a,s153_7,153,7,38,0,11.1,16000,1,1,1.0,1,1,train,False,False,False,False
996,fa06beba,s48_3,48,3,12,0,12.22,16000,0,1,1.0,0,1,train,False,False,False,False
631,fb53f847,s158_7,158,7,24,1,13.12,16000,0,1,1.0,0,1,train,False,False,False,False
440,8a9e070c,s13_7,13,7,24,1,10.1239375,16000,0,1,1.0,0,1,train,False,False,False,False
641,23ce33da,s159_7,159,7,22,1,10.4,16000,0,0,1.0,1,1,train,False,False,False,False
634,9d3cd451,s159_1,159,1,22,1,10.72,16000,0,0,1.0,1,1,train,False,False,False,False
209,db308636,s119_6,119,6,10,0,4.4,16000,0,0,0.0,0,1,train,False,False,False,False
63,a0896ea3,s105_4,105,4,51,0,10.541875,16000,1,1,1.0,1,1,train,False,False,False,False
509,5cf7a013,s146_7,146,7,53,0,9.888,16000,0,1,1.0,0,1,train,False,False,False,False
800,8d5aa0ff,s29_2,29,2,50,0,8.3,16000,1,1,1.0,1,1,train,False,False,False,False
321,98e95e0d,s129_8,129,8,33,0,14.0,16000,1,1,1.0,1,1,train,False,False,False,False
240,5c311296,s121_7,121,7,30,0,7.8,16000,0,0,0.0,0,1,train,False,False,False,False
718,e3bac318,s21_1,21,1,56,0,7.92,16000,1,0,1.0,1,1,train,False,False,False,False
791,467f514f,s28_3,28,3,52,0,11.06,16000,1,1,1.0,1,1,train,False,False,False,False
916,ef62e986,s3_1,3,1,63,0,12.18,16000,1,1,1.0,1,1,train,False,False,False,False
618,de17f317,s157_4,157,4,29,1,13.421125,16000,1,1,1.0,1,1,train,False,False,False,False
367,010878d2,s133_4,133,4,49,0,9.1,16000,1,1,1.0,1,1,train,False,False,False,False
1440,f36435eb,s93_7,93,7,20,0,14.2338125,16000,1,1,1.0,1,1,train,False,False,False,False
127,7dde4820,s110_9,110,9,27,1,11.64,16000,1,1,1.0,1,1,train,False,False,False,False
877,447e8ec3,s36_10,36,10,28,0,10.4025625,16000,1,1,1.0,1,1,train,False,False,False,False
241,0f4f3831,s121_8,121,8,30,0,12.04,16000,0,0,0.0,0,1,train,False,False,False,False
423,b7cd39c1,s139_1,139,1,31,0,10.88,16000,1,1,1.0,1,1,train,False,False,False,False
1207,48fdc1bc,s70_3,70,3,22,0,3.22,16000,0,0,0.0,0,1,train,False,False,False,False
1497,2bdbdaae,s99_4,99,4,52,0,9.72,16000,1,1,1.0,1,1,train,False,False,False,False
804,c2cb9c43,s29_6,29,6,50,0,9.3,16000,1,1,1.0,1,1,train,False,False,False,False
1241,d7f4aeee,s73_7,73,7,11,0,5.4,16000,0,0,1.0,0,1,train,False,False,False,False
802,3e969494,s29_4,29,4,50,0,8.86,16000,1,1,1.0,1,1,train,False,False,False,False
557,deba11ad,s150_8,150,8,21,1,9.44,16000,0,0,1.0,1,1,train,False,False,False,False
934,336b9437,s40_9,40,9,25,0,4.68,16000,0,0,1.0,1,1,train,False,False,False,False
430,1e1c4d03,s139_7,139,7,31,0,9.28,16000,1,1,1.0,1,1,train,False,False,False,False
548,68df1719,s14_9,14,9,27,0,12.18,16000,0,0,1.0,0,1,train,False,False,False,False
1431,07e242a7,s92_7,92,7,51,1,10.8373125,16000,1,1,1.0,1,1,train,False,False,False,False
1044,29f81c08,s52_4,52,4,8,0,3.7,16000,0,0,0.0,0,1,train,False,False,False,False
498,f9a26abb,s145_6,145,6,16,1,3.82,16000,0,0,0.0,0,1,train,False,False,False,False
841,b7172a95,s32_5,32,5,55,0,6.38,16000,0,0,0.0,0,1,train,False,False,False,False
638,5497f00f,s159_4,159,4,22,1,11.86,16000,1,1,1.0,1,1,train,False,False,False,False
924,ad625b41,s3_8,3,8,63,0,11.88,16000,1,1,1.0,1,1,train,False,False,False,False
986,e799b244,s47_2,47,2,16,0,5.6545,16000,0,0,0.0,0,1,train,False,False,False,False
1171,449bd916,s67_1,67,1,11,1,8.38,16000,0,1,1.0,0,1,train,False,False,False,False
1209,41bf85ad,s70_5,70,5,22,0,2.78,16000,0,0,0.0,0,1,train,False,False,False,False
1228,601438d5,s72_4,72,4,10,0,8.74,16000,0,0,1.0,0,1,train,False,False,False,False
815,aab3287b,s2_7,2,7,59,0,8.66,16000,0,0,1.0,1,2,val,False,False,False,False
180,700d2915,s116_5,116,5,17,1,5.22,16000,0,0,0.0,0,1,val,False,False,False,False
1051,91fd19a2,s53_2,53,2,25,1,6.04,16000,0,0,1.0,0,1,val,False,False,False,False
154,5bf661ab,s113_9,113,9,25,1,6.26,16000,0,0,0.0,0,1,val,False,False,False,False
676,19f18f56,s17_7,17,7,50,0,10.7306875,16000,1,1,1.0,1,1,val,False,False,False,False
1262,c6c6ad7b,s75_9,75,9,21,0,6.56,16000,0,0,1.0,0,1,val,False,False,False,False
20,1be2b177,s101_1,101,1,22,0,3.18,16000,0,0,0.0,0,1,val,False,False,False,False
678,41b6b9c2,s17_9,17,9,50,0,10.9226875,16000,1,1,1.0,1,1,val,False,False,False,False
94,6e10cdfc,s108_5,108,5,24,0,8.5,16000,1,1,1.0,1,1,val,False,False,False,False
968,0d21ba28,s45_4,45,4,60,0,7.08,16000,0,1,1.0,0,1,val,False,False,False,False
1373,484bffb0,s87_4,87,4,45,0,10.3,16000,0,1,1.0,0,1,val,False,False,False,False
1055,c77ff357,s53_6,53,6,25,1,7.28,16000,0,0,1.0,0,1,val,False,False,False,False
1305,7a0469bc,s7_9,7,9,50,1,6.4465,16000,0,0,0.0,0,1,val,False,False,False,False
1061,0b28d177,s54_3,54,3,46,0,4.14,16000,0,0,0.0,0,1,val,False,False,False,False
22,8d9b3a47,s101_3,101,3,22,0,3.44,16000,0,0,0.0,0,1,val,False,False,False,False
357,b867b004,s132_4,132,4,24,0,8.76,16000,1,1,1.0,1,1,val,False,False,False,False
1060,74645aa8,s54_2,54,2,46,0,4.14,16000,0,0,0.0,0,1,val,False,False,False,False
817,6b785035,s2_9,2,9,59,0,8.68,16000,0,0,1.0,1,1,val,False,False,False,False
1301,f9abed79,s7_5,7,5,50,1,5.2065,16000,0,0,0.0,0,1,val,False,False,False,False
559,839a0383,s151_1,151,1,35,0,8.5,16000,1,1,1.0,1,1,val,False,False,False,False
687,d95adee0,s18_9,18,9,40,0,10.0,16000,1,1,1.0,1,1,val,False,False,False,False
24,3eb0a8f1,s101_5,101,5,22,0,2.96,16000,0,0,0.0,0,1,val,False,False,False,False
674,042494c8,s17_5,17,5,50,0,13.4826875,16000,1,1,1.0,1,1,val,False,False,False,False
149,e2de680a,s113_4,113,4,25,1,5.98,16000,0,0,0.0,0,1,val,False,False,False,False
1489,e1d4fe5c,s98_6,98,6,13,1,7.5745,16000,0,0,0.0,0,1,val,False,False,False,False
677,2a16ddcd,s17_8,17,8,50,0,12.3306875,16000,1,1,1.0,1,1,val,False,False,False,False
1059,f4a55a5c,s54_1,54,1,46,0,3.6,16000,0,0,0.0,0,1,val,False,False,False,False
1353,ee5bb495,s85_3,85,3,53,1,4.56,16000,0,0,1.0,0,2,val,False,False,False,False
1255,ec0f0f43,s75_2,75,2,21,0,7.0,16000,0,1,1.0,0,1,val,False,False,False,False
1050,24cdec06,s53_10,53,10,25,1,8.12,16000,0,0,0.0,0,1,val,False,False,False,False
1487,7ac4b5f3,s98_4,98,4,13,1,8.1425,16000,0,0,0.0,0,1,val,False,False,False,False
287,928d518d,s126_4,126,4,43,0,12.86,16000,1,1,1.0,1,1,val,False,False,False,False
146,f4cb062f,s113_1,113,1,25,1,5.34,16000,0,0,1.0,0,1,val,False,False,False,False
667,f6322fad,s16_4,16,4,25,0,7.52,16000,1,1,1.0,1,1,val,False,False,False,False
1304,cf91491d,s7_8,7,8,50,1,5.82,16000,0,0,0.0,0,1,val,False,False,False,False
973,56aab4e4,s45_9,45,9,60,0,7.1,16000,0,1,1.0,0,1,val,False,False,False,False
153,f857c8f9,s113_8,113,8,25,1,5.66,16000,0,0,0.0,0,1,val,False,False,False,False
360,e07e9de6,s132_7,132,7,24,0,8.62,16000,1,1,1.0,1,1,val,False,False,False,False
680,3d5a69d3,s18_2,18,2,40,0,7.0,16000,1,1,1.0,1,1,val,False,False,False,False
21,d7c4f020,s101_2,101,2,22,0,2.38,16000,0,0,0.0,0,1,val,False,False,False,False
183,1f138ef7,s116_8,116,8,17,1,5.46,16000,0,0,0.0,0,1,val,False,False,False,False
91,518faa36,s108_2,108,2,24,0,9.06,16000,1,1,1.0,1,1,val,False,False,False,False
1294,ba944199,s79_8,79,8,50,0,9.72,16000,1,1,1.0,1,1,val,False,False,False,False
85,d9ea1272,s107_6,107,6,26,0,9.8986875,16000,0,0,1.0,1,1,val,False,False,False,False
967,be7fb675,s45_3,45,3,60,0,6.74,16000,0,1,1.0,0,1,val,False,False,False,False
1375,b592ff74,s87_6,87,6,45,0,11.08,16000,0,1,1.0,0,1,val,False,False,False,False
1356,c17fe57b,s85_6,85,6,53,1,7.82,16000,0,0,1.0,0,1,val,False,False,False,False
177,735dcbad,s116_2,116,2,17,1,5.82,16000,0,0,0.0,0,1,val,False,False,False,False
25,8b298484,s101_6,101,6,22,0,2.7,16000,0,0,0.0,0,1,val,False,False,False,False
1289,44c34d77,s79_3,79,3,50,0,9.84,16000,1,1,1.0,1,1,val,False,False,False,False
1260,ad8f5e1d,s75_7,75,7,21,0,5.3,16000,0,0,1.0,0,1,val,False,False,False,False
972,ca19568c,s45_8,45,8,60,0,8.0,16000,0,1,1.0,0,1,val,False,False,False,False
182,95279ecc,s116_7,116,7,17,1,5.16,16000,0,0,0.0,0,1,val,False,False,False,False
964,f0c20abf,s45_1,45,1,60,0,8.62,16000,0,1,1.0,0,1,val,False,False,False,False
148,2653114c,s113_3,113,3,25,1,6.58,16000,0,0,0.0,0,1,val,False,False,False,False
681,a5cd6e61,s18_3,18,3,40,0,7.06,16000,1,1,1.0,1,1,val,False,False,False,False
178,a0a26507,s116_3,116,3,17,1,5.18,16000,0,0,0.0,0,1,val,False,False,False,False
561,6367424b,s151_2,151,2,35,0,8.46,16000,1,1,1.0,1,1,val,False,False,False,False
292,c359f50f,s126_9,126,9,43,0,13.58,16000,1,1,1.0,1,1,val,False,False,False,False
83,300fa2db,s107_4,107,4,26,0,9.8986875,16000,0,0,1.0,1,1,val,False,False,False,False
286,39d88736,s126_3,126,3,43,0,12.98,16000,1,1,1.0,1,1,val,False,False,False,False
92,e9ae5e01,s108_3,108,3,24,0,8.78,16000,1,1,1.0,1,1,val,False,False,False,False
686,689b699e,s18_8,18,8,40,0,7.58,16000,1,1,1.0,1,1,val,False,False,False,False
27,ff433291,s101_8,101,8,22,0,2.3,16000,0,0,0.0,0,1,val,False,False,False,False
97,13f24f8e,s108_8,108,8,24,0,9.32,16000,1,1,1.0,1,1,val,False,False,False,False
1300,ae9029ab,s7_4,7,4,50,1,5.0945,16000,0,0,0.0,0,1,val,False,False,False,False
358,fbd8089a,s132_5,132,5,24,0,8.22,16000,1,1,1.0,1,1,val,False,False,False,False
80,5c041895,s107_10,107,10,26,0,9.1093125,16000,0,0,1.0,1,1,val,False,False,False,False
291,613a2a0e,s126_8,126,8,43,0,13.18,16000,1,1,1.0,1,1,val,False,False,False,False
966,e0e2b4a3,s45_2,45,2,60,0,7.3,16000,0,1,1.0,0,1,val,False,False,False,False
289,c21ae06d,s126_6,126,6,43,0,13.32,16000,1,1,1.0,1,1,val,False,False,False,False
95,a64e2b5e,s108_6,108,6,24,0,8.62,16000,1,1,1.0,1,1,val,False,False,False,False
266,4e93ac46,s124_3,124,3,58,0,6.28,16000,0,0,1.0,0,1,val,False,False,False,False
82,dc1d8b18,s107_3,107,3,26,0,10.2186875,16000,0,0,1.0,1,1,val,False,False,False,False
812,b99f2dd3,s2_4,2,4,59,0,8.84,16000,0,0,1.0,1,1,val,False,False,False,False
1350,57a21d35,s85_1,85,1,53,1,5.98,16000,0,0,1.0,0,2,val,False,False,False,False
1295,62c98be1,s79_9,79,9,50,0,10.5,16000,1,1,1.0,1,1,val,False,False,False,False
264,d87606ae,s124_10,124,10,58,0,6.5,16000,0,0,1.0,0,1,val,False,False,False,False
1488,5693fb3a,s98_5,98,5,13,1,7.1265,16000,0,0,0.0,0,1,val,False,False,False,False
566,52898cbd,s151_7,151,7,35,0,8.02,16000,1,1,1.0,1,1,val,False,False,False,False
1057,65796674,s53_8,53,8,25,1,7.34,16000,0,0,1.0,0,1,val,False,False,False,False
175,37e6c346,s116_1,116,1,17,1,7.74,16000,0,0,0.0,0,1,val,False,False,False,False
1372,3be7ebf1,s87_3,87,3,45,0,10.2,16000,0,1,1.0,0,1,val,False,False,False,False
263,a7c97e34,s124_1,124,1,58,0,5.9,16000,0,0,0.0,0,1,val,False,False,False,False
672,d3021536,s17_3,17,3,50,0,13.6106875,16000,1,1,1.0,1,1,val,False,False,False,False
283,975c0d9e,s126_1,126,1,34,0,14.7,16000,1,1,1.0,1,1,val,False,False,False,False
683,e6e474f4,s18_5,18,5,40,0,8.38,16000,1,1,1.0,1,1,val,False,False,False,False
151,d6fed245,s113_6,113,6,25,1,6.28,16000,0,0,0.0,0,1,val,False,False,False,False
1303,b35c600a,s7_7,7,7,50,1,5.0945,16000,0,0,0.0,0,1,val,False,False,False,False
1056,39bf7919,s53_7,53,7,25,1,7.76,16000,0,0,1.0,0,1,val,False,False,False,False
23,afecb4fc,s101_4,101,4,22,0,2.96,16000,0,0,0.0,0,1,val,False,False,False,False
1259,3237d55d,s75_6,75,6,21,0,5.8,16000,0,0,1.0,0,1,val,False,False,False,False
809,7299562e,s2_10,2,10,59,0,7.72,16000,0,0,1.0,1,1,val,False,False,False,False
1485,10ab4ab9,s98_2,98,2,13,1,7.1265,16000,0,0,0.0,0,1,val,False,False,False,False
1492,a317f98d,s98_9,98,9,13,1,7.2385,16000,0,0,0.0,0,1,val,False,False,False,False
1486,a850ccc5,s98_3,98,3,13,1,7.2385,16000,0,0,0.0,0,1,val,False,False,False,False
682,2d67876a,s18_4,18,4,40,0,8.64,16000,1,1,1.0,1,1,val,False,False,False,False
86,74e37682,s107_7,107,7,26,0,10.4106875,16000,0,0,1.0,1,1,val,False,False,False,False
670,72781e8e,s17_1,17,1,50,0,12.3733125,16000,1,1,1.0,1,1,val,False,False,False,False
1053,8a6ad61c,s53_4,53,4,25,1,6.24,16000,0,0,1.0,0,1,val,False,False,False,False
560,f051ab91,s151_10,151,10,35,0,8.24,16000,1,1,1.0,1,1,val,False,False,False,False
1357,216d432b,s85_7,85,7,53,1,7.66,16000,0,0,1.0,0,1,val,False,False,False,False
1253,5d9394c5,s75_1,75,1,21,0,7.64,16000,0,0,1.0,0,1,val,False,False,False,False
1296,76546cb8,s7_1,7,1,50,1,3.2865,16000,0,0,0.0,0,1,val,False,False,False,False
93,48565522,s108_4,108,4,24,0,9.48,16000,1,1,1.0,1,1,val,False,False,False,False
971,12eb0bef,s45_7,45,7,60,0,7.7,16000,0,1,1.0,0,1,val,False,False,False,False
28,e644320a,s101_9,101,9,22,0,2.62,16000,0,0,0.0,0,1,val,False,False,False,False
673,36322d6d,s17_4,17,4,50,0,10.6026875,16000,1,1,1.0,1,1,val,False,False,False,False
90,13fd94d2,s108_10,108,10,24,0,8.42,16000,1,1,1.0,1,1,val,False,False,False,False
1256,127a45a2,s75_3,75,3,21,0,6.4,16000,0,1,1.0,0,1,val,False,False,False,False
362,88f86de6,s132_9,132,9,24,0,7.88,16000,1,1,1.0,1,1,val,False,False,False,False
1293,a6c02071,s79_7,79,7,50,0,9.98,16000,1,1,1.0,1,1,val,False,False,False,False
814,d17dfccf,s2_6,2,6,59,0,8.32,16000,0,0,1.0,1,1,val,False,False,False,False
811,dde46eba,s2_3,2,3,59,0,8.74,16000,0,0,1.0,1,1,val,False,False,False,False
288,1673d0d6,s126_5,126,5,43,0,12.96,16000,1,1,1.0,1,1,val,False,False,False,False
181,8a995842,s116_6,116,6,17,1,6.36,16000,0,0,0.0,0,1,val,False,False,False,False
1062,0ca8144b,s54_4,54,4,46,0,4.2,16000,0,0,0.0,0,1,val,False,False,False,False
359,2708f08f,s132_6,132,6,24,0,8.52,16000,1,1,1.0,1,1,val,False,False,False,False
684,a7f7a55a,s18_6,18,6,40,0,8.92,16000,1,1,1.0,1,1,val,False,False,False,False
272,0b4be2ed,s124_9,124,9,58,0,5.84,16000,0,0,1.0,0,1,val,False,False,False,False
179,50c6e628,s116_4,116,4,17,1,6.04,16000,0,0,0.0,0,1,val,False,False,False,False
1258,ffcafe76,s75_5,75,5,21,0,6.08,16000,0,1,1.0,0,1,val,False,False,False,False
1052,a64bdfcd,s53_3,53,3,25,1,7.76,16000,0,0,1.0,0,1,val,False,False,False,False
1254,209545b1,s75_10,75,10,21,0,5.46,16000,0,0,1.0,0,1,val,False,False,False,False
1058,b79cd663,s53_9,53,9,25,1,6.96,16000,0,0,1.0,0,1,val,False,False,False,False
361,b8329c4e,s132_8,132,8,24,0,8.42,16000,1,1,1.0,1,1,val,False,False,False,False
1483,7da08a35,s98_1,98,1,13,1,6.4465,16000,0,0,0.0,0,1,val,False,False,False,False
565,b9287059,s151_6,151,6,35,0,8.44,16000,1,1,1.0,1,1,val,False,False,False,False
669,f3bb7c1e,s16_6,16,6,25,0,7.5,16000,1,1,1.0,1,1,val,False,False,False,False
1352,3bec844d,s85_2,85,2,53,1,5.64,16000,0,0,1.0,0,2,val,False,False,False,False
1491,14305f55,s98_8,98,8,13,1,7.74,16000,0,0,0.0,0,1,val,False,False,False,False
1287,1ee48cd6,s79_1,79,1,50,0,12.06,16000,1,1,1.0,1,1,val,False,False,False,False
567,2c1b3977,s151_8,151,8,35,0,8.46,16000,1,1,1.0,1,1,val,False,False,False,False
1299,12b607c4,s7_3,7,3,50,1,4.7505,16000,0,0,0.0,0,1,val,False,False,False,False
356,a5c1b567,s132_3,132,3,24,0,8.94,16000,1,1,1.0,1,1,val,False,False,False,False
564,95405b43,s151_5,151,5,35,0,8.26,16000,1,1,1.0,1,1,val,False,False,False,False
1490,8af50b94,s98_7,98,7,13,1,8.4785,16000,0,0,0.0,0,1,val,False,False,False,False
96,7c83c97f,s108_7,108,7,24,0,8.18,16000,1,1,1.0,1,1,val,False,False,False,False
267,1a618604,s124_4,124,4,58,0,6.0,16000,0,0,1.0,0,1,val,False,False,False,False
563,95a101e4,s151_4,151,4,35,0,8.94,16000,0,1,1.0,0,1,val,False,False,False,False
1351,a965d8ce,s85_10,85,10,53,1,5.6,16000,0,0,1.0,0,2,val,False,False,False,False
1063,54b3bac9,s54_5,54,5,46,0,4.26,16000,0,0,0.0,0,1,val,False,False,False,False
664,da7dd80d,s16_1,16,1,25,0,9.2,16000,1,1,1.0,1,1,val,False,False,False,False
1302,0b6c3598,s7_6,7,6,50,1,5.0945,16000,0,0,0.0,0,1,val,False,False,False,False
808,3a9d597b,s2_1,2,1,59,0,8.52,16000,0,0,1.0,1,2,val,False,False,False,False
1374,4eac9f58,s87_5,87,5,45,0,11.12,16000,0,1,1.0,0,1,val,False,False,False,False
1290,5a7a5e5a,s79_4,79,4,50,0,9.58,16000,1,1,1.0,1,1,val,False,False,False,False
562,82a1d739,s151_3,151,3,35,0,8.5,16000,1,1,1.0,1,1,val,False,False,False,False
969,eea9f5f5,s45_5,45,5,60,0,7.44,16000,0,1,1.0,0,1,val,False,False,False,False
355,9c3b06ce,s132_2,132,2,24,0,8.76,16000,1,1,1.0,1,1,val,False,False,False,False
269,e2eafff0,s124_6,124,6,58,0,6.82,16000,0,0,1.0,0,2,val,False,False,False,False
1288,4b399e2a,s79_2,79,2,50,0,10.28,16000,1,1,1.0,1,1,val,False,False,False,False
671,7fa1fda3,s17_2,17,2,50,0,11.9893125,16000,1,1,1.0,1,1,val,False,False,False,False
675,3e7e82ee,s17_6,17,6,50,0,11.6266875,16000,1,1,1.0,1,1,val,False,False,False,False
353,f9306349,s132_1,132,1,24,0,8.6,16000,1,1,1.0,1,1,val,False,False,False,False
665,2d1b5f00,s16_2,16,2,25,0,9.46,16000,1,1,1.0,1,1,val,False,False,False,False
176,0fd55bf4,s116_10,116,10,17,1,5.9,16000,0,0,0.0,0,1,val,False,False,False,False
87,06ce72f0,s107_8,107,8,26,0,9.984,16000,0,0,1.0,1,1,val,False,False,False,False
1298,55e4dcad,s7_2,7,2,50,1,5.0945,16000,0,0,0.0,0,1,val,False,False,False,False
79,f930391d,s107_1,107,1,26,0,12.1813125,16000,0,0,1.0,1,1,val,False,False,False,False
